CMDLINE /usr/local/opt/python/bin/python3.7 acapella.py train
MEM 849.589844 1586438011.2983
MEM 849.589844 1586438011.3993
MEM 849.589844 1586438011.5005
MEM 849.589844 1586438011.6046
MEM 849.589844 1586438011.7053
MEM 849.589844 1586438011.8076
MEM 849.589844 1586438011.9108
MEM 849.589844 1586438012.0119
MEM 849.589844 1586438012.1130
MEM 849.589844 1586438012.2132
MEM 849.589844 1586438012.3173
MEM 849.589844 1586438012.4187
MEM 849.589844 1586438012.5194
MEM 849.589844 1586438012.6203
MEM 849.589844 1586438012.7248
MEM 849.589844 1586438012.8300
MEM 849.601562 1586438012.9336
MEM 831.421875 1586438013.0375
MEM 863.359375 1586438013.1415
MEM 863.363281 1586438013.2459
MEM 863.363281 1586438013.3504
MEM 863.363281 1586438013.4522
MEM 863.363281 1586438013.5551
MEM 863.363281 1586438013.6580
MEM 863.363281 1586438013.7592
MEM 863.363281 1586438013.8593
MEM 863.363281 1586438013.9596
MEM 863.363281 1586438014.0601
MEM 863.363281 1586438014.1631
MEM 863.363281 1586438014.2655
MEM 863.363281 1586438014.3692
MEM 863.363281 1586438014.4738
MEM 863.363281 1586438014.5766
MEM 863.363281 1586438014.6809
MEM 863.363281 1586438014.7832
MEM 863.363281 1586438014.8858
MEM 863.363281 1586438014.9903
MEM 863.363281 1586438015.0933
MEM 895.300781 1586438015.1975
MEM 895.304688 1586438015.2980
MEM 895.304688 1586438015.4024
MEM 895.304688 1586438015.5071
MEM 895.304688 1586438015.6116
MEM 895.304688 1586438015.7160
MEM 895.304688 1586438015.8203
MEM 895.304688 1586438015.9248
MEM 895.304688 1586438016.0293
MEM 895.304688 1586438016.1339
MEM 895.304688 1586438016.2383
MEM 895.304688 1586438016.3428
MEM 895.304688 1586438016.4473
MEM 895.304688 1586438016.5518
MEM 895.304688 1586438016.6562
MEM 895.304688 1586438016.7579
MEM 895.304688 1586438016.8623
MEM 895.304688 1586438016.9635
MEM 895.304688 1586438017.0683
MEM 895.304688 1586438017.1729
MEM 922.253906 1586438017.2745
MEM 924.660156 1586438017.3789
MEM 924.660156 1586438017.4809
MEM 924.660156 1586438017.5837
MEM 924.660156 1586438017.6865
MEM 924.660156 1586438017.7902
MEM 924.660156 1586438017.8926
MEM 924.660156 1586438017.9964
MEM 924.660156 1586438018.1011
MEM 924.660156 1586438018.2032
MEM 924.660156 1586438018.3084
MEM 924.660156 1586438018.4122
MEM 924.660156 1586438018.5125
MEM 924.660156 1586438018.6133
MEM 924.660156 1586438018.7175
MEM 792.089844 1586438018.8191
MEM 824.656250 1586438018.9215
MEM 824.656250 1586438019.0246
MEM 824.656250 1586438019.1288
MEM 824.656250 1586438019.2336
MEM 824.656250 1586438019.3341
MEM 824.656250 1586438019.4368
MEM 824.656250 1586438019.5419
MEM 824.656250 1586438019.6453
MEM 824.656250 1586438019.7492
MEM 824.656250 1586438019.8518
MEM 824.656250 1586438019.9547
MEM 824.656250 1586438020.0598
MEM 824.656250 1586438020.1649
MEM 824.656250 1586438020.2690
MEM 824.656250 1586438020.3713
MEM 838.390625 1586438020.4719
MEM 859.234375 1586438020.5763
MEM 859.234375 1586438020.6808
MEM 859.234375 1586438020.7853
MEM 859.234375 1586438020.8902
MEM 859.234375 1586438020.9953
MEM 859.234375 1586438021.0998
MEM 859.234375 1586438021.2042
MEM 859.234375 1586438021.3087
MEM 859.234375 1586438021.4126
MEM 859.234375 1586438021.5137
MEM 859.234375 1586438021.6147
MEM 859.234375 1586438021.7151
MEM 859.234375 1586438021.8167
MEM 859.234375 1586438021.9189
MEM 859.234375 1586438022.0199
MEM 842.832031 1586438022.1244
MEM 894.585938 1586438022.2296
MEM 894.585938 1586438022.3307
MEM 894.585938 1586438022.4320
MEM 894.585938 1586438022.5365
MEM 894.585938 1586438022.6400
MEM 894.585938 1586438022.7451
MEM 894.585938 1586438022.8470
MEM 894.585938 1586438022.9496
MEM 894.585938 1586438023.0531
MEM 894.585938 1586438023.1577
MEM 894.585938 1586438023.2629
MEM 894.585938 1586438023.3631
MEM 894.585938 1586438023.4665
MEM 894.585938 1586438023.5689
MEM 894.585938 1586438023.6715
MEM 920.335938 1586438023.7758
MEM 920.585938 1586438023.8774
MEM 920.585938 1586438023.9823
MEM 920.585938 1586438024.0864
MEM 920.585938 1586438024.1913
MEM 920.585938 1586438024.2915
MEM 920.585938 1586438024.3941
MEM 920.585938 1586438024.4959
MEM 920.585938 1586438024.5969
MEM 920.585938 1586438024.6991
MEM 920.585938 1586438024.8003
MEM 920.585938 1586438024.9019
MEM 920.585938 1586438025.0032
MEM 920.585938 1586438025.1064
MEM 920.585938 1586438025.2111
MEM 920.585938 1586438025.3131
MEM 946.335938 1586438025.4162
MEM 946.335938 1586438025.5201
MEM 946.335938 1586438025.6243
MEM 946.335938 1586438025.7262
MEM 946.335938 1586438025.8278
MEM 946.335938 1586438025.9322
MEM 946.335938 1586438026.0365
MEM 946.335938 1586438026.1412
MEM 946.335938 1586438026.2454
MEM 946.335938 1586438026.3466
MEM 946.335938 1586438026.4507
MEM 946.335938 1586438026.5559
MEM 946.335938 1586438026.6580
MEM 946.335938 1586438026.7582
MEM 946.335938 1586438026.8594
MEM 946.335938 1586438026.9627
MEM 946.335938 1586438027.0629
MEM 946.335938 1586438027.1668
MEM 944.058594 1586438027.2688
MEM 1020.726562 1586438027.3703
MEM 1041.953125 1586438027.4733
MEM 1041.953125 1586438027.5748
MEM 1041.953125 1586438027.6750
MEM 1041.953125 1586438027.7752
MEM 1041.953125 1586438027.8804
MEM 1041.953125 1586438027.9832
MEM 1041.953125 1586438028.0859
MEM 1041.953125 1586438028.1875
MEM 1041.953125 1586438028.2919
MEM 1041.953125 1586438028.3963
MEM 1041.953125 1586438028.4974
MEM 1041.953125 1586438028.5997
MEM 1041.953125 1586438028.7011
MEM 1041.953125 1586438028.8063
MEM 1041.953125 1586438028.9103
MEM 1041.953125 1586438029.0111
MEM 1041.953125 1586438029.1122
MEM 1041.953125 1586438029.2148
MEM 1049.960938 1586438029.3165
MEM 1081.710938 1586438029.4187
MEM 1081.714844 1586438029.5224
MEM 1081.714844 1586438029.6274
MEM 1081.714844 1586438029.7320
MEM 1081.714844 1586438029.8359
MEM 1081.714844 1586438029.9411
MEM 1081.714844 1586438030.0446
MEM 1081.714844 1586438030.1466
MEM 1081.714844 1586438030.2497
MEM 1081.714844 1586438030.3546
MEM 1081.714844 1586438030.4571
MEM 1081.714844 1586438030.5623
MEM 1081.714844 1586438030.6631
MEM 1081.714844 1586438030.7647
MEM 1081.714844 1586438030.8686
MEM 1081.714844 1586438030.9721
MEM 1081.714844 1586438031.0752
MEM 1081.714844 1586438031.1798
MEM 1082.148438 1586438031.2820
MEM 1137.625000 1586438031.3858
MEM 1137.625000 1586438031.4909
MEM 1137.625000 1586438031.5948
MEM 1137.625000 1586438031.6992
MEM 1137.625000 1586438031.8038
MEM 1137.625000 1586438031.9082
MEM 1137.625000 1586438032.0127
MEM 1137.625000 1586438032.1172
MEM 1137.625000 1586438032.2216
MEM 1137.625000 1586438032.3261
MEM 1137.625000 1586438032.4306
MEM 1137.625000 1586438032.5352
MEM 1137.625000 1586438032.6396
MEM 1137.625000 1586438032.7440
MEM 1137.625000 1586438032.8486
MEM 1137.625000 1586438032.9531
MEM 1137.625000 1586438033.0576
MEM 1137.625000 1586438033.1621
MEM 1137.625000 1586438033.2669
MEM 1188.808594 1586438033.3711
MEM 1188.808594 1586438033.4737
MEM 1188.808594 1586438033.5780
MEM 1188.808594 1586438033.6819
MEM 1188.808594 1586438033.7861
MEM 1188.808594 1586438033.8908
MEM 1188.808594 1586438033.9957
MEM 1188.808594 1586438034.1009
MEM 1188.808594 1586438034.2061
MEM 1188.808594 1586438034.3104
MEM 1188.808594 1586438034.4122
MEM 1188.808594 1586438034.5128
MEM 1188.808594 1586438034.6134
MEM 1188.808594 1586438034.7186
MEM 1188.808594 1586438034.8223
MEM 1188.808594 1586438034.9256
MEM 1188.808594 1586438035.0286
MEM 1188.808594 1586438035.1318
MEM 1188.828125 1586438035.2358
MEM 1238.320312 1586438035.3408
MEM 1280.550781 1586438035.4451
MEM 1280.882812 1586438035.5479
MEM 1281.445312 1586438035.6523
MEM 1283.097656 1586438035.7569
MEM 1285.019531 1586438035.8613
MEM 1286.777344 1586438035.9630
MEM 1288.785156 1586438036.0676
MEM 1290.957031 1586438036.1719
MEM 1292.921875 1586438036.2763
MEM 1294.722656 1586438036.3811
MEM 1296.644531 1586438036.4853
MEM 1298.597656 1586438036.5900
MEM 1305.917969 1586438036.6943
MEM 1337.816406 1586438036.7990
MEM 1339.390625 1586438036.9005
MEM 1341.160156 1586438037.0048
MEM 1342.652344 1586438037.1093
MEM 1344.050781 1586438037.2138
MEM 1345.503906 1586438037.3184
MEM 1347.781250 1586438037.4227
MEM 1349.539062 1586438037.5262
MEM 1350.968750 1586438037.6315
MEM 1352.316406 1586438037.7362
MEM 1353.652344 1586438037.8379
MEM 1354.843750 1586438037.9393
MEM 1356.132812 1586438038.0421
MEM 1357.476562 1586438038.1424
MEM 1357.476562 1586438038.2476
MEM 1357.855469 1586438038.3505
MEM 1358.703125 1586438038.4532
MEM 1359.546875 1586438038.5584
MEM 1360.355469 1586438038.6592
MEM 1361.199219 1586438038.7617
MEM 1362.007812 1586438038.8624
MEM 1363.425781 1586438038.9640
MEM 1364.320312 1586438039.0684
MEM 1365.542969 1586438039.1729
MEM 1366.816406 1586438039.2762
MEM 1372.027344 1586438039.3791
MEM 1372.964844 1586438039.4856
MEM 1373.828125 1586438039.5909
MEM 1376.914062 1586438039.6939
MEM 1412.960938 1586438039.7972
MEM 1418.050781 1586438039.8986
MEM 1441.984375 1586438039.9992
MEM 1355.695312 1586438040.1030
MEM 1361.246094 1586438040.2033
MEM 1361.250000 1586438040.3059
MEM 1362.535156 1586438040.4065
MEM 1363.050781 1586438040.5078
MEM 1363.585938 1586438040.6117
MEM 1364.585938 1586438040.7156
MEM 1364.417969 1586438040.8186
MEM 1365.824219 1586438040.9202
MEM 1366.632812 1586438041.0216
MEM 1366.960938 1586438041.1234
MEM 1371.605469 1586438041.2239
MEM 1369.078125 1586438041.3245
MEM 1369.949219 1586438041.4271
MEM 1368.457031 1586438041.5285
MEM 1369.066406 1586438041.6333
MEM 1369.269531 1586438041.7342
MEM 1370.667969 1586438041.8389
MEM 1367.121094 1586438041.9425
MEM 1361.613281 1586438042.0465
MEM 1361.937500 1586438042.1510
MEM 1360.968750 1586438042.2555
MEM 1351.457031 1586438042.3578
MEM 1352.542969 1586438042.4613
MEM 1436.441406 1586438042.5651
MEM 1561.386719 1586438042.6654
MEM 1582.199219 1586438042.7695
MEM 1591.433594 1586438042.8704
MEM 1656.367188 1586438042.9712
MEM 1731.234375 1586438043.0715
MEM 1831.191406 1586438043.1735
MEM 1911.000000 1586438043.2745
MEM 1908.636719 1586438043.3775
MEM 1989.367188 1586438043.4820
MEM 2003.250000 1586438043.5849
MEM 1863.601562 1586438043.6891
MEM 1736.125000 1586438043.7940
MEM 1692.933594 1586438043.8951
MEM 1593.558594 1586438043.9955
MEM 1622.632812 1586438044.0984
MEM 1548.359375 1586438044.2008
MEM 1467.820312 1586438044.3042
MEM 1579.121094 1586438044.4054
MEM 1581.656250 1586438044.5065
MEM 1612.328125 1586438044.6068
MEM 1711.191406 1586438044.7095
MEM 1820.425781 1586438044.8132
MEM 1891.062500 1586438044.9144
MEM 1908.917969 1586438045.0163
MEM 1978.468750 1586438045.1182
MEM 1983.121094 1586438045.2187
MEM 1832.687500 1586438045.3191
MEM 1742.496094 1586438045.4218
MEM 1701.070312 1586438045.5267
MEM 1600.863281 1586438045.6275
MEM 1597.449219 1586438045.7309
MEM 1523.378906 1586438045.8330
MEM 1450.363281 1586438045.9383
MEM 1567.582031 1586438046.0422
MEM 1578.187500 1586438046.1447
MEM 1607.925781 1586438046.2449
MEM 1672.609375 1586438046.3452
MEM 1776.839844 1586438046.4464
MEM 1864.285156 1586438046.5517
MEM 1926.667969 1586438046.6536
MEM 1995.988281 1586438046.7539
MEM 1985.835938 1586438046.8546
MEM 1849.785156 1586438046.9559
MEM 1713.433594 1586438047.0576
MEM 1708.000000 1586438047.1583
MEM 1613.187500 1586438047.2586
MEM 1602.984375 1586438047.3610
MEM 1622.988281 1586438047.4623
MEM 1523.675781 1586438047.5630
MEM 1494.746094 1586438047.6680
MEM 1564.757812 1586438047.7695
MEM 1593.910156 1586438047.8739
MEM 1593.714844 1586438047.9741
MEM 1655.496094 1586438048.0750
MEM 1758.867188 1586438048.1764
MEM 1849.453125 1586438048.2787
MEM 1930.144531 1586438048.3793
MEM 2032.855469 1586438048.4799
MEM 1982.988281 1586438048.5805
MEM 1908.839844 1586438048.6813
MEM 1696.339844 1586438048.7825
MEM 1715.347656 1586438048.8828
MEM 1664.933594 1586438048.9832
MEM 1624.527344 1586438049.0840
MEM 1549.621094 1586438049.1856
MEM 1553.968750 1586438049.2878
MEM 1504.445312 1586438049.3881
MEM 1484.417969 1586438049.4884
MEM 1481.902344 1586438049.5895
MEM 1364.585938 1586438049.6898
MEM 1361.574219 1586438049.7931
MEM 1362.613281 1586438049.8934
MEM 1337.136719 1586438049.9954
MEM 1392.562500 1586438050.0958
MEM 1400.273438 1586438050.2006
MEM 1400.671875 1586438050.3036
MEM 1344.910156 1586438050.4039
MEM 1346.468750 1586438050.5055
MEM 1347.027344 1586438050.6102
MEM 1347.480469 1586438050.7147
MEM 1350.191406 1586438050.8193
MEM 1354.421875 1586438050.9236
MEM 1355.667969 1586438051.0285
MEM 1357.015625 1586438051.1337
MEM 1361.492188 1586438051.2382
MEM 1365.421875 1586438051.3426
MEM 1368.222656 1586438051.4471
MEM 1369.996094 1586438051.5520
MEM 1373.207031 1586438051.6561
MEM 1375.121094 1586438051.7606
MEM 1377.109375 1586438051.8611
MEM 1379.335938 1586438051.9614
MEM 1381.769531 1586438052.0617
MEM 1383.968750 1586438052.1625
MEM 1386.609375 1586438052.2655
MEM 1389.144531 1586438052.3672
MEM 1391.164062 1586438052.4688
MEM 1393.996094 1586438052.5732
MEM 1396.996094 1586438052.6749
MEM 1399.265625 1586438052.7795
MEM 1401.726562 1586438052.8838
MEM 1402.199219 1586438052.9885
MEM 1404.093750 1586438053.0930
MEM 1404.093750 1586438053.1975
MEM 1406.433594 1586438053.3017
MEM 1409.851562 1586438053.4063
MEM 1412.085938 1586438053.5110
MEM 1415.839844 1586438053.6154
MEM 1418.617188 1586438053.7197
MEM 1421.406250 1586438053.8239
MEM 1425.355469 1586438053.9289
MEM 1426.753906 1586438054.0296
MEM 1457.703125 1586438054.1322
MEM 1461.882812 1586438054.2364
MEM 1464.617188 1586438054.3379
MEM 1466.921875 1586438054.4415
MEM 1469.539062 1586438054.5467
MEM 1472.000000 1586438054.6485
MEM 1474.390625 1586438054.7501
MEM 1477.281250 1586438054.8512
MEM 1479.265625 1586438054.9561
MEM 1482.078125 1586438055.0577
MEM 1485.050781 1586438055.1629
MEM 1487.421875 1586438055.2677
MEM 1489.613281 1586438055.3709
MEM 1490.339844 1586438055.4746
MEM 1494.097656 1586438055.5758
MEM 1496.113281 1586438055.6788
MEM 1499.578125 1586438055.7803
MEM 1502.300781 1586438055.8809
MEM 1505.042969 1586438055.9840
MEM 1509.199219 1586438056.0892
MEM 1511.085938 1586438056.1925
MEM 1514.464844 1586438056.2941
MEM 1518.546875 1586438056.3986
MEM 1523.746094 1586438056.5031
MEM 1544.835938 1586438056.6054
MEM 1553.660156 1586438056.7092
MEM 1559.632812 1586438056.8138
MEM 1561.433594 1586438056.9181
MEM 1563.757812 1586438057.0226
MEM 1568.468750 1586438057.1273
MEM 1568.468750 1586438057.2318
MEM 1568.468750 1586438057.3363
MEM 1613.699219 1586438057.4377
MEM 1642.152344 1586438057.5425
MEM 1642.687500 1586438057.6456
MEM 1667.968750 1586438057.7467
MEM 1700.289062 1586438057.8511
MEM 1699.613281 1586438057.9542
MEM 1681.933594 1586438058.0552
MEM 1682.089844 1586438058.1574
MEM 1717.742188 1586438058.2577
MEM 1669.832031 1586438058.3621
MEM 1683.347656 1586438058.4624
MEM 1701.238281 1586438058.5676
MEM 1703.843750 1586438058.6680
MEM 1663.304688 1586438058.7718
MEM 1723.281250 1586438058.8763
MEM 1693.093750 1586438058.9807
MEM 1694.957031 1586438059.0846
MEM 1707.324219 1586438059.1896
MEM 1694.437500 1586438059.2904
MEM 1719.140625 1586438059.3910
MEM 1713.410156 1586438059.4950
MEM 1674.394531 1586438059.5953
MEM 1723.671875 1586438059.6958
MEM 1693.722656 1586438059.8003
MEM 1696.453125 1586438059.9011
MEM 1711.062500 1586438060.0040
MEM 1697.039062 1586438060.1050
MEM 1712.414062 1586438060.2055
MEM 1709.964844 1586438060.3081
MEM 1681.375000 1586438060.4085
MEM 1723.812500 1586438060.5089
MEM 1721.820312 1586438060.6092
MEM 1681.269531 1586438060.7116
MEM 1724.738281 1586438060.8151
MEM 1699.238281 1586438060.9176
MEM 1699.980469 1586438061.0222
MEM 1707.703125 1586438061.1237
MEM 1693.187500 1586438061.2241
MEM 1713.937500 1586438061.3245
MEM 1709.445312 1586438061.4262
MEM 1709.160156 1586438061.5265
MEM 1713.621094 1586438061.6276
MEM 1711.449219 1586438061.7281
MEM 1704.253906 1586438061.8287
MEM 1725.785156 1586438061.9306
MEM 1714.187500 1586438062.0317
MEM 1667.460938 1586438062.1343
MEM 1725.164062 1586438062.2350
MEM 1726.136719 1586438062.3363
MEM 1684.371094 1586438062.4384
MEM 1726.652344 1586438062.5390
MEM 1695.664062 1586438062.6402
MEM 1696.304688 1586438062.7406
MEM 1733.457031 1586438062.8428
MEM 1694.812500 1586438062.9446
MEM 1711.089844 1586438063.0451
MEM 1709.917969 1586438063.1456
MEM 1701.968750 1586438063.2470
MEM 1723.820312 1586438063.3510
MEM 1712.761719 1586438063.4545
MEM 1672.660156 1586438063.5557
MEM 1723.226562 1586438063.6569
MEM 1702.589844 1586438063.7620
MEM 1682.843750 1586438063.8626
MEM 1728.882812 1586438063.9674
MEM 1693.050781 1586438064.0686
MEM 1699.410156 1586438064.1712
MEM 1712.292969 1586438064.2715
MEM 1694.558594 1586438064.3720
MEM 1679.261719 1586438064.4731
MEM 1678.394531 1586438064.5783
MEM 1678.937500 1586438064.6810
MEM 1679.296875 1586438064.7836
MEM 1679.832031 1586438064.8852
MEM 1680.167969 1586438064.9875
MEM 1680.671875 1586438065.0884
MEM 1681.042969 1586438065.1936
MEM 1681.445312 1586438065.2987
MEM 1681.957031 1586438065.4008
MEM 1682.460938 1586438065.5037
MEM 1684.234375 1586438065.6079
MEM 1689.085938 1586438065.7086
MEM 1695.062500 1586438065.8108
MEM 1697.250000 1586438065.9113
MEM 1707.261719 1586438066.0165
MEM 1700.792969 1586438066.1187
MEM 1694.058594 1586438066.2226
MEM 1707.867188 1586438066.3275
MEM 1752.265625 1586438066.4287
MEM 1724.398438 1586438066.5292
MEM 1725.332031 1586438066.6295
MEM 1752.289062 1586438066.7299
MEM 1723.265625 1586438066.8324
MEM 1744.070312 1586438066.9371
MEM 1739.992188 1586438067.0378
MEM 1738.980469 1586438067.1381
MEM 1752.589844 1586438067.2387
MEM 1738.554688 1586438067.3403
MEM 1696.699219 1586438067.4412
MEM 1750.496094 1586438067.5418
MEM 1740.640625 1586438067.6424
MEM 1694.335938 1586438067.7426
MEM 1753.304688 1586438067.8435
MEM 1737.695312 1586438067.9438
MEM 1701.500000 1586438068.0459
MEM 1760.707031 1586438068.1495
MEM 1761.070312 1586438068.2525
MEM 1718.898438 1586438068.3548
MEM 1766.246094 1586438068.4552
MEM 1727.984375 1586438068.5567
MEM 1727.593750 1586438068.6574
MEM 1777.250000 1586438068.7611
MEM 1730.714844 1586438068.8617
MEM 1743.527344 1586438068.9660
MEM 1742.550781 1586438069.0705
MEM 1730.785156 1586438069.1719
MEM 1749.148438 1586438069.2723
MEM 1741.343750 1586438069.3726
MEM 1742.765625 1586438069.4768
MEM 1754.312500 1586438069.5773
MEM 1747.820312 1586438069.6777
MEM 1698.453125 1586438069.7787
MEM 1757.519531 1586438069.8801
MEM 1751.769531 1586438069.9810
MEM 1709.691406 1586438070.0817
MEM 1759.875000 1586438070.1850
MEM 1760.796875 1586438070.2895
MEM 1713.800781 1586438070.3897
MEM 1761.082031 1586438070.4901
MEM 1757.699219 1586438070.5909
MEM 1716.015625 1586438070.6951
MEM 1758.832031 1586438070.7962
MEM 1724.445312 1586438070.9007
MEM 1726.878906 1586438071.0012
MEM 1762.816406 1586438071.1018
MEM 1726.953125 1586438071.2044
MEM 1731.796875 1586438071.3081
MEM 1731.269531 1586438071.4087
MEM 1730.765625 1586438071.5113
MEM 1742.753906 1586438071.6124
MEM 1741.605469 1586438071.7174
MEM 1738.851562 1586438071.8191
MEM 1759.046875 1586438071.9211
MEM 1745.085938 1586438072.0216
MEM 1711.394531 1586438072.1219
MEM 1756.574219 1586438072.2223
MEM 1746.406250 1586438072.3226
MEM 1699.410156 1586438072.4233
MEM 1760.656250 1586438072.5237
MEM 1749.566406 1586438072.6265
MEM 1701.335938 1586438072.7304
MEM 1720.093750 1586438072.8307
MEM 1710.296875 1586438072.9314
MEM 1705.617188 1586438073.0317
MEM 1714.488281 1586438073.1335
MEM 1760.875000 1586438073.2342
MEM 1755.839844 1586438073.3348
MEM 1717.515625 1586438073.4353
MEM 1761.140625 1586438073.5360
